"student_number","academic_year","school_name","region","grade_level_id","enrollment_status","graduate","took_test","exam_name","ap_result","admin_year","ib_school","ap_group","passed","cum_passed","subject","tcp_course_code","grade"
108023618,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",1,13,TRUE,"Humanities",FALSE,3,NA,NA,NA
108023618,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,3,NA,NA,NA
108023618,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"Spanish Literature and Culture",3,13,TRUE,"Spanish",TRUE,4,"Spanish",NA,NA
108023618,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,4,NA,NA,NA
108023618,"2021-2022","McAllen","Rio Grande Valley",10,0,FALSE,1,"United States History",2,13,TRUE,"Humanities",FALSE,4,"History",NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"English Language and Composition",2,13,TRUE,"English",FALSE,1,"English",NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Microeconomics",2,13,TRUE,"Humanities",FALSE,1,NA,NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,1,NA,NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Psychology",5,13,TRUE,"Other",TRUE,2,NA,NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"Spanish Language and Culture",4,13,TRUE,"Spanish",TRUE,3,"Spanish",NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"United States Government and Politics",2,13,TRUE,"Humanities",FALSE,3,NA,NA,NA
108023701,"2021-2022","Frontier","Rio Grande Valley",10,0,FALSE,1,"World History",3,13,TRUE,"Humanities",TRUE,4,NA,NA,NA
108023750,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"Biology",3,13,TRUE,"Science",TRUE,4,"Biology",NA,NA
108023750,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"English Language and Composition",3,13,TRUE,"English",TRUE,5,"English",NA,NA
108023750,"2021-2022","McAllen","Rio Grande Valley",11,0,FALSE,1,"World History",3,13,TRUE,"Humanities",TRUE,6,NA,NA,NA
108024456,"2021-2022","Brownsville","Rio Grande Valley",10,2,FALSE,1,"Physics 1",1,13,TRUE,"Science",FALSE,1,NA,NA,NA
